time,ideal,arduino,error
111.45731590001378,52.79087156651383,52.8,0.00912843348616832
111.46271410002373,53.13864302197311,53.1,0.038643021973108205
111.46982879994903,53.5980086874039,53.6,0.001991312596103967
111.47393450001255,53.863614269221216,53.9,0.03638573077878249
111.47807299997658,54.131721996143874,54.1,0.03172199614387239
111.48232690000441,54.407700691538125,54.4,0.0077006915381261365
111.4856746000005,54.62516769264946,54.6,0.02516769264946106
111.48974210000597,54.889721919849805,54.9,0.010278080150193603
111.49473120004404,55.21470694213215,55.2,0.014706942132150402
111.49803120002616,55.42995944548868,55.4,0.029959445488678682
111.50279010005761,55.74078166571207,55.7,0.04078166571206765
111.50871750002261,56.12859194755855,56.1,0.028591947558545883
111.51627869997174,56.62436073207489,56.6,0.024360732074889313
111.52313590003178,57.07498824387379,57.1,0.025011756126211537
111.52745839999989,57.359537051393744,57.4,0.040462948606254656
111.53110390005168,57.59981172486778,57.6,0.00018827513222419157
111.53516009997111,57.86746769161037,57.9,0.03253230838962651
111.53926260001026,58.1385105622343,58.1,0.038510562234300494
111.54469000000972,58.497594372990626,58.5,0.0024056270093737453
111.55169670004398,58.962012269446824,59.0,0.03798773055317639
111.55572379997466,59.22936266125258,59.2,0.029362661252577027
111.56295900000259,59.71046337151492,59.7,0.010463371514916275
111.56784250005148,60.03574289404004,60.0,0.03574289404004105
111.57169470004737,60.29264095672724,60.3,0.007359043272757049
111.57643250003457,60.60897114265625,60.6,0.008971142656250208
111.58001379994676,60.8483552330177,60.8,0.04835523301770195
111.58437609998509,61.14025493006949,61.1,0.040254930069487216
111.58849610004108,61.416252448720684,61.4,0.01625244872068521
111.59243199997582,61.68019672677973,61.7,0.019803273220276196
111.59678829996847,61.97264875026906,62.0,0.027351249730941163
111.60175829997752,62.306700855522024,62.3,0.006700855522026927
